mal_id,title_default,title_japanese,score,rank,popularity,season,year,demographics,genres
39040,Kedama no Gonjirou,けだまのゴンじろー,,16044.0,15285,spring,2019.0,"Action, Adventure, Comedy, Fantasy",
39049,Jashin-chan Dropkick',邪神ちゃんドロップキック'（ダッシュ）,7.47,1986.0,3144,spring,2020.0,"Comedy, Supernatural",
39063,Fairy Gone,Fairy gone フェアリーゴーン,5.8,10465.0,1424,spring,2019.0,"Action, Fantasy",
39071,Machikado Mazoku,まちカドまぞく,7.64,1402.0,1433,summer,2019.0,"Comedy, Fantasy",
39078,Aikatsu Friends!: Kagayaki no Jewel,アイカツフレンズ！～かがやきのジュエル～,7.12,3679.0,8060,spring,2019.0,Slice of Life,
39140,Hong Mao Lan Tu: Qi Xia Waizhuan,虹猫蓝兔七侠 外传,,17909.0,20719,spring,2017.0,,Kids
39183,Super Shiro,SUPER SHIRO (スーパーシロ),6.13,8810.0,10695,fall,2019.0,,Kids
39184,A3! Season Spring & Summer,A3! SEASON SPRING & SUMMER,7.11,3701.0,3803,winter,2020.0,Drama,
39194,Shin Chuuka Ichiban!,真・中華一番!,6.43,7212.0,6058,fall,2019.0,"Comedy, Gourmet",Shounen
39195,Beastars,BEASTARS,7.81,980.0,206,fall,2019.0,"Drama, Suspense",Shounen
39196,Mairimashita! Iruma-kun,魔入りました！入間くん,7.74,1154.0,455,fall,2019.0,"Comedy, Fantasy",Shounen
39198,Kanata no Astra,彼方のアストラ,8.07,539.0,789,summer,2019.0,"Adventure, Award Winning, Mystery, Sci-Fi, Suspense",Shounen
39199,Katsute Kami Datta Kemono-tachi e,かつて神だった獣たちへ,6.41,7357.0,1686,summer,2019.0,"Action, Drama, Fantasy",Shounen
39221,Bem,BEM,6.07,9172.0,2591,summer,2019.0,"Action, Supernatural",
39244,Cardfight!! Vanguard: Zoku Koukousei-hen,CARDFIGHT!! Vanguard 続・高校生編,6.35,7646.0,7686,spring,2019.0,Action,
39277,Youkai Watch!,妖怪ウォッチ!,6.49,6849.0,9382,spring,2019.0,"Comedy, Supernatural",Kids
39282,Beyblade Burst Gachi,ベイブレードバーストGT (ガチ),6.25,8236.0,6268,spring,2019.0,"Action, Adventure, Sci-Fi",Kids
39292,Princess Connect! Re:Dive,プリンセスコネクト！Re:Dive,7.04,4032.0,859,spring,2020.0,"Adventure, Comedy, Fantasy, Gourmet",
39324,"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.",うちの娘の為ならば、俺はもしかしたら魔王も倒せるかもしれない。,7.09,3817.0,1126,summer,2019.0,"Fantasy, Slice of Life",
39326,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,可愛ければ変態でも好きになってくれますか？,6.48,6914.0,739,summer,2019.0,"Comedy, Romance, Ecchi",
39355,Radiant 2nd Season,ラディアン 第2シリーズ,7.57,1605.0,1981,fall,2019.0,"Action, Adventure, Fantasy",
39356,Neko Neko Nihonshi 4th Season,ねこねこ日本史 第4期,,17311.0,16307,spring,2019.0,,Kids
39388,Koisuru Asteroid,恋する小惑星〈アストロイド〉,6.88,4743.0,2278,winter,2020.0,Slice of Life,
39417,Granbelm,グランベルム,6.67,5879.0,3059,summer,2019.0,"Action, Fantasy, Sci-Fi",
39456,Sounan desu ka?,ソウナンですか?,6.59,6278.0,1489,summer,2019.0,"Adventure, Comedy, Suspense",Seinen
39457,Shounen Ashibe: Go! Go! Goma-chan 4,少年アシベ GO! GO! ゴマちゃん 4,5.8,10448.0,14691,spring,2019.0,"Comedy, Slice of Life",Seinen
39463,Gleipnir,グレイプニル,6.97,4377.0,461,spring,2020.0,"Action, Mystery, Supernatural, Ecchi",Seinen
39468,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,本好きの下剋上 ～司書になるためには手段を選んでいられません～,7.98,661.0,773,fall,2019.0,Fantasy,
39469,Tsugu Tsugumomo,継つぐもも,7.41,2237.0,1960,spring,2020.0,"Action, Comedy, Supernatural, Ecchi",
39491,Psycho-Pass 3,PSYCHO-PASS サイコパス 3,7.44,2125.0,904,fall,2019.0,"Action, Mystery, Sci-Fi, Suspense",
39506,Phantasy Star Online 2: Episode Oracle,ファンタシースターオンライン2 エピソード・オラクル,6.5,6821.0,4414,fall,2019.0,"Action, Sci-Fi",
39523,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,超人高校生たちは異世界でも余裕で生き抜くようです！,6.36,7583.0,905,fall,2019.0,"Action, Adventure, Fantasy",
39527,Try Knights,トライナイツ,4.78,12979.0,4930,summer,2019.0,Sports,Josei
39528,Washimo 7th Season,わしも-wasimo-(第7シリーズ),,14634.0,19853,spring,2019.0,"Comedy, Sci-Fi, Slice of Life",Kids
39531,Kuutei Dragons,空挺ドラゴンズ,6.95,4449.0,3282,winter,2020.0,"Adventure, Fantasy",Seinen
39533,Given,ギヴン,8.31,263.0,383,summer,2019.0,"Boys Love, Drama",
39534,Jibaku Shounen Hanako-kun,地縛少年花子くん,7.83,929.0,367,winter,2020.0,Supernatural,Shounen
39539,No Guns Life,ノー・ガンズ・ライフ,6.86,4888.0,1240,fall,2019.0,"Action, Drama, Sci-Fi",Seinen
39547,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,やはり俺の青春ラブコメはまちがっている。完,8.35,228.0,270,summer,2020.0,"Comedy, Romance",
39567,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana,警視庁 特務部 特殊凶悪犯対策室 第七課 -トクナナ-,6.08,9112.0,3233,fall,2019.0,"Action, Fantasy, Mystery",
39570,High Score Girl II,ハイスコアガール II,7.95,700.0,1664,fall,2019.0,Comedy,Seinen
39575,Somali to Mori no Kamisama,ソマリと森の神様,7.82,942.0,847,winter,2020.0,"Adventure, Drama, Fantasy",
39581,TV Yarou Nanaana: Wakuwaku Doukutsu Land,テレビ野郎 ナナーナ　わくわく洞窟ランド,6.07,9142.0,12502,spring,2019.0,"Adventure, Comedy",
39582,Kitsutsuki Tanteidokoro,啄木鳥探偵處,6.12,8887.0,4284,spring,2020.0,Mystery,
39583,number24,number24 ナンバー・トゥーフォー,6.74,5463.0,2825,winter,2020.0,Sports,
39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,Re：ゼロから始める異世界生活,8.33,248.0,135,summer,2020.0,"Drama, Fantasy, Suspense",
39590,Africa no Salaryman (TV),アフリカのサラリーマン (TV),6.54,6552.0,4340,fall,2019.0,Comedy,
39592,Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,機動戦士ガンダム THE ORIGIN 前夜 赤い彗星,8.13,464.0,4608,spring,2019.0,"Action, Sci-Fi",Shounen
39597,Sword Art Online: Alicization - War of Underworld,ソードアート・オンライン アリシゼーション War of Underworld,7.58,1569.0,255,fall,2019.0,"Action, Adventure, Fantasy",
39609,Ochikobore Fruit Tart,おちこぼれフルーツタルト,6.77,5327.0,3600,fall,2020.0,Slice of Life,
39620,Hakata Mentai! Pirikarako-chan,博多明太！ぴりからこちゃん,5.09,12618.0,9966,summer,2019.0,"Comedy, Gourmet, Slice of Life",
39622,Bakugan: Battle Planet,爆丸バトルプラネット,5.51,11574.0,7201,spring,2019.0,"Action, Fantasy",
39628,Kaijuu Step Wandabada,かいじゅうステップ ワンダバダ,,15894.0,18609,fall,2019.0,Comedy,Kids
39635,Daifuku-kun@Kin Tele 2nd Season,大福くん＠きんてれ 第2期,,19430.0,18785,spring,2019.0,Comedy,
39664,Gifu no Tatekayoko,岐阜のたてかよこ,,20068.0,20352,spring,2019.0,Comedy,Kids
39668,Watanuki-san Chi no,四月一日さん家の,5.78,10575.0,10715,spring,2019.0,Slice of Life,
39679,Ju Bing Chang Cheng Zhuan,巨兵长城传,,15819.0,15941,winter,2019.0,"Action, Adventure, Fantasy",Kids
39699,King of Prism: Shiny Seven Stars,KING OF PRISM -Shiny Seven Stars-,6.39,7445.0,7854,spring,2019.0,Sports,
39701,Nanatsu no Taizai: Kamigami no Gekirin,七つの大罪 神々の逆鱗,6.47,7005.0,272,fall,2019.0,"Action, Adventure, Fantasy",Shounen
39710,Yesterday wo Utatte,イエスタデイをうたって,6.87,4842.0,782,spring,2020.0,"Drama, Romance",Seinen
39730,Houkago Teibou Nisshi,放課後ていぼう日誌,7.43,2147.0,2759,spring,2020.0,"Gourmet, Slice of Life",Seinen
39790,Adachi to Shimamura,安達としまむら,7.09,3822.0,1252,fall,2020.0,Girls Love,
39792,Eizouken ni wa Te wo Dasu na!,映像研には手を出すな!,8.13,461.0,707,winter,2020.0,"Adventure, Award Winning, Comedy",Seinen
39798,Zhu Zhu Xia: Konglong Riji,猪猪侠 恐龙日记,,15696.0,18602,spring,2019.0,Sci-Fi,Kids
39799,Val x Love,戦×恋（ヴァルラヴ）,5.9,9979.0,2131,fall,2019.0,"Comedy, Fantasy, Romance, Ecchi",Shounen
39811,Fairy Gone Part 2,Fairy gone フェアリーゴーン 第2期,6.35,7650.0,3221,fall,2019.0,"Action, Fantasy",
39820,Chuldong! Super Wings 3,출동! 슈퍼윙스3,,19282.0,17771,fall,2018.0,Adventure,Kids
39836,Yami Shibai 7,闇芝居 7期,6.03,9404.0,4862,summer,2019.0,"Avant Garde, Horror, Supernatural",
39918,Shining Star,샤이닝스타,6.65,5932.0,13305,fall,2017.0,,
39940,Shokugeki no Souma: Shin no Sara,食戟のソーマ 神ノ皿,7.74,1145.0,352,fall,2019.0,"Gourmet, Ecchi",Shounen
39942,Uchi Tama?! Uchi no Tama Shirimasen ka?,うちタマ?!~うちのタマ知りませんか?~,6.94,4485.0,4567,winter,2020.0,Slice of Life,
39948,Muhyo to Rouji no Mahouritsu Soudan Jimusho 2nd Season,ムヒョとロージーの魔法律相談事務所 2期,6.9,4663.0,4405,summer,2020.0,"Mystery, Supernatural",Shounen
39959,Ani ni Tsukeru Kusuri wa Nai! 3,兄に付ける薬はない！3,7.69,1274.0,3622,fall,2019.0,Comedy,
39960,Yatogame-chan Kansatsu Nikki Nisatsume,八十亀ちゃんかんさつにっき 2さつめ,6.36,7622.0,5001,winter,2020.0,"Comedy, Slice of Life",Shounen
39966,Tamayomi,球詠,5.79,10501.0,3935,spring,2020.0,Sports,
39978,Waresho! Warera! Shodobutsu Aigo Iinkai,われしょ!～我ら!小動物愛護委員会～,,14630.0,14371,summer,2019.0,Comedy,
39979,Business Fish,ビジネスフィッシュ,5.28,12216.0,9445,summer,2019.0,"Comedy, Slice of Life",
39988,Isekai Quartet 2,異世界かるてっと2,7.36,2460.0,1045,winter,2020.0,"Comedy, Fantasy",
40004,Bokutachi wa Benkyou ga Dekinai!,ぼくたちは勉強ができない！,7.33,2581.0,815,fall,2019.0,"Comedy, Romance",Shounen
40010,Ishuzoku Reviewers,異種族レビュアーズ,7.42,,481,winter,2020.0,"Comedy, Fantasy, Erotica",
40040,Odoru Mowai-kun,おどるモワイくん,5.16,12505.0,14204,summer,2019.0,Comedy,Kids
40045,Motto! Majime ni Fumajime Kaiketsu Zorori,もっと! まじめにふまじめ かいけつゾロリ,6.43,7197.0,13592,spring,2020.0,"Adventure, Comedy",Kids
40046,Id:Invaded,ID:INVADED イド:インヴェイデッド,7.82,958.0,637,winter,2020.0,"Mystery, Sci-Fi, Suspense",
40052,Great Pretender,GREAT PRETENDER,8.21,367.0,309,summer,2020.0,"Action, Adventure, Mystery",
40056,Deca-Dence,デカダンス,7.36,2450.0,815,summer,2020.0,"Action, Adventure, Sci-Fi",
40059,Golden Kamuy 3rd Season,ゴールデンカムイ,8.44,166.0,1386,fall,2020.0,"Action, Adventure",Seinen
40060,BNA,BNA ビー・エヌ・エー,7.34,2519.0,645,spring,2020.0,"Action, Fantasy",
40074,Gibiate,ジビエート,3.82,13340.0,2706,summer,2020.0,"Action, Fantasy, Horror",
40075,Koi to Producer: EVOL×LOVE,恋とプロデューサー~EVOL×LOVE~,6.19,8516.0,2826,summer,2020.0,"Mystery, Romance, Sci-Fi",
40085,Maesetsu!,まえせつ!,5.79,10514.0,6010,fall,2020.0,"Comedy, Slice of Life",
40089,Pittanko!! Nekozakana,ぴったんこ!! ねこざかな,,17756.0,16053,fall,2017.0,,
40090,Sinbi Apartment: Ghost Ball X-ui Tansaeng,신비아파트: 고스트볼X의 탄생,6.15,8735.0,15285,fall,2017.0,Supernatural,
40092,Xiao Hua Xian 3rd Season: Shou Hu Tian Shi,小花仙 第3季 守护天使,,14886.0,18460,spring,2017.0,Fantasy,Kids
40128,Arte,アルテ,7.2,3222.0,1733,spring,2020.0,Drama,Seinen
40136,Oda Cinnamon Nobunaga,織田シナモン信長,6.58,6339.0,4805,winter,2020.0,"Comedy, Slice of Life",Seinen
40137,ARP Backstage Pass,ARP Backstage Pass,5.53,11521.0,7486,winter,2020.0,,
40148,22/7,22/7,6.79,5202.0,3267,winter,2020.0,Drama,
40165,Listeners,LISTENERS リスナーズ,5.39,11950.0,2796,spring,2020.0,"Action, Sci-Fi",
40166,Zoids Wild Zero,ゾイドワイルド ZERO,5.98,9603.0,8924,fall,2019.0,"Action, Adventure, Comedy, Sci-Fi",
40167,Cardfight!! Vanguard: Shinemon-hen,カードファイト!! ヴァンガード 新右衛門編,6.63,6047.0,8700,summer,2019.0,Action,Shounen
40196,Kandagawa Jet Girls,神田川JET GIRLS,5.75,10680.0,3419,fall,2019.0,"Sci-Fi, Ecchi",
40197,Urashimasakatasen no Nichijou,浦島坂田船の日常,6.1,9008.0,8020,fall,2019.0,Comedy,
40221,Kami no Tou,神之塔 -Tower of God-,7.56,1666.0,167,spring,2020.0,"Action, Adventure, Drama, Fantasy, Mystery",
40228,Bananya: Fushigi na Nakama-tachi,ばなにゃ ふしぎななかまたち,6.62,6122.0,5361,fall,2019.0,Slice of Life,Kids
40230,Housekishou Richard-shi no Nazo Kantei,宝石商リチャード氏の謎鑑定,7.2,3242.0,2682,winter,2020.0,"Drama, Mystery",
40249,Balala Xiao Mo Xian: Mofa Hai Ying Bao,巴啦啦小魔仙之: 魔法海萤堡,,18732.0,12882,fall,2018.0,"Comedy, Fantasy",
40266,Aikatsu on Parade!,アイカツオンパレード!,7.02,4115.0,7725,fall,2019.0,Slice of Life,
40272,A3! Season Autumn & Winter,A3! SEASON AUTUMN & WINTER,7.25,2991.0,4662,fall,2020.0,Drama,
40320,Tenka Hyakken: Meiji-kan e Youkoso!,天華百剣 ~めいじ館へようこそ!~,5.0,12740.0,6860,fall,2019.0,"Action, Adventure, Fantasy, Supernatural",
40358,Gal to Kyouryuu,ギャルと恐竜,6.44,7159.0,3951,spring,2020.0,Comedy,Seinen
40359,Ikebukuro West Gate Park,池袋ウエストゲートパーク,6.87,4807.0,1848,fall,2020.0,"Drama, Mystery",
40367,Go! Go! Atom,GO!GO!アトム,5.81,10407.0,13328,fall,2019.0,"Action, Adventure, Drama, Sci-Fi",Kids
40368,Egg Car,EGG CAR エッグカー,,19764.0,18310,fall,2019.0,"Adventure, Comedy, Fantasy",Kids
40392,Runway de Waratte,ランウェイで笑って,7.56,1667.0,1753,winter,2020.0,Drama,Shounen
40397,Maoujou de Oyasumi,魔王城でおやすみ,7.97,682.0,1128,fall,2020.0,"Comedy, Fantasy",Shounen
40403,Shin Sakura Taisen the Animation,新サクラ大戦 the Animation,5.82,10365.0,5003,spring,2020.0,"Action, Adventure, Sci-Fi",
40417,Fruits Basket 2nd Season,フルーツバスケット 2nd season,8.54,118.0,430,spring,2020.0,"Drama, Romance, Supernatural",Shoujo
40423,Taeko no Nichijou,耐え子の日常,,14039.0,15520,fall,2019.0,Slice of Life,
40436,Peter Grill to Kenja no Jikan,ピーター・グリルと賢者の時間,5.52,,1194,summer,2020.0,"Comedy, Fantasy, Erotica",
40454,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,ダンジョンに出会いを求めるのは間違っているだろうかIII,7.46,2029.0,361,fall,2020.0,"Action, Adventure, Fantasy",
40455,Sylvanian Families: Mini Story - Clover,シルバニアファミリー ミニストーリー クローバー,,14022.0,20189,fall,2019.0,Slice of Life,Kids
40473,Chou Futsuu Toshi Kashiwa Densetsu R,超普通都市カシワ伝説R,4.48,13202.0,8521,summer,2020.0,"Comedy, Fantasy",
40483,Murenase! Seton Gakuen,群れなせ！シートン学園,6.92,4586.0,1208,winter,2020.0,"Comedy, Ecchi",
40487,Eily wa Ousama!,エイリは王さま!,,19770.0,16357,fall,2019.0,"Comedy, Fantasy",
40496,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",魔王学院の不適合者 ～史上最強の魔王の始祖、転生して子孫たちの学校へ通う～,7.35,2479.0,232,summer,2020.0,"Action, Fantasy",
40497,Mahouka Koukou no Rettousei: Raihousha-hen,魔法科高校の劣等生 来訪者編,7.28,2844.0,661,fall,2020.0,"Action, Fantasy, Romance, Sci-Fi",
40504,Major 2nd 2nd Season,メジャーセカンド,7.46,2011.0,4728,spring,2020.0,Sports,Shounen
40513,Nami yo Kiitekure,波よ聞いてくれ,7.34,2537.0,2333,spring,2020.0,"Comedy, Drama",Seinen
40529,No Guns Life 2nd Season,ノー・ガンズ・ライフ,7.08,3864.0,2415,summer,2020.0,"Action, Drama, Sci-Fi",Seinen
40532,Appare-Ranman!,天晴爛漫！,7.25,2995.0,1738,spring,2020.0,Comedy,
40540,Sword Art Online: Alicization - War of Underworld 2nd Season,ソードアート・オンライン アリシゼーション War of Underworld,7.49,1900.0,350,summer,2020.0,"Action, Adventure, Fantasy",
40550,Assault Lily: Bouquet,アサルトリリィ Bouquet,6.49,6879.0,2306,fall,2020.0,"Action, Fantasy",
40571,Majo no Tabitabi,魔女の旅々,7.56,1659.0,571,fall,2020.0,"Adventure, Fantasy",
40589,ColoColo Animal ABC@Kin Tele,コロコロアニマルABC@きんてれ,,16720.0,21380,fall,2019.0,Comedy,Kids
40591,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,かぐや様は告らせたい？～天才たちの恋愛頭脳戦～,8.63,79.0,97,spring,2020.0,Comedy,Seinen
40595,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",キミと僕の最後の戦場、あるいは世界が始まる聖戦,6.69,5754.0,815,fall,2020.0,"Action, Fantasy, Romance",
40623,Dokyuu Hentai HxEros,ド級編隊エグゼロス,5.75,10672.0,1604,summer,2020.0,"Action, Comedy, Romance, Sci-Fi, Ecchi",Shounen
40677,Argonavis from BanG Dream!,アルゴナビス from BanG Dream!,6.71,5602.0,6034,spring,2020.0,Drama,
40708,Monster Musume no Oishasan,モンスター娘のお医者さん,6.53,6663.0,1105,summer,2020.0,"Comedy, Fantasy, Romance, Ecchi",
40716,Kakushigoto,かくしごと,7.97,680.0,732,spring,2020.0,Comedy,Shounen
40738,Natsunagu!,なつなぐ!,5.87,10140.0,4562,winter,2020.0,"Drama, Slice of Life",
40758,Hulaing Babies Petit,フライングベイビーズ☆プチ,5.36,12039.0,13658,winter,2020.0,"Comedy, Slice of Life",
40763,Show By Rock!! Mashumairesh!!,SHOW BY ROCK!!ましゅまいれっしゅ!!,7.04,4020.0,5338,winter,2020.0,"Comedy, Fantasy",
40776,Haikyuu!! To the Top Part 2,ハイキュー TO THE TOP 第2クール,8.55,116.0,222,fall,2020.0,Sports,Shounen
40783,"Shachou, Battle no Jikan desu!","社長, バトルの時間です!",5.85,10230.0,3559,spring,2020.0,"Action, Adventure, Fantasy",
40803,Hypnosis Mic: Division Rap Battle - Rhyme Anima,ヒプノシスマイク -Division Rap Battle- Rhyme Anima,6.81,5088.0,2817,fall,2020.0,Sci-Fi,
40815,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,本好きの下剋上 ～司書になるためには手段を選んでいられません～ 第2期,8.09,518.0,1139,spring,2020.0,Fantasy,
40832,Mukashi Keibanashi,むかしケイバなし,,17172.0,18783,fall,2019.0,"Comedy, Fantasy, Sports",
40839,"Kanojo, Okarishimasu",彼女、お借りします,6.96,4398.0,161,summer,2020.0,"Comedy, Romance",Shounen
40850,Breakers,ブレーカーズ,6.32,7800.0,6357,winter,2020.0,Sports,
40879,Love Live! Nijigasaki Gakuen School Idol Doukoukai,ラブライブ! 虹ヶ咲学園スクールアイドル同好会,7.49,1927.0,2462,fall,2020.0,Slice of Life,
40893,Komatta Jiisan,困ったじいさん,6.42,7288.0,8818,spring,2020.0,"Comedy, Romance",
40902,Shokugeki no Souma: Gou no Sara,食戟のソーマ 豪ノ皿,7.32,2640.0,421,spring,2020.0,"Gourmet, Ecchi",Shounen
40911,Yuukoku no Moriarty,憂国のモリアーティ,8.17,419.0,528,fall,2020.0,"Mystery, Suspense",Shounen
40934,Bungou to Alchemist: Shinpan no Haguruma,文豪とアルケミスト 〜審判ノ歯車〜,6.52,6713.0,3064,spring,2020.0,"Adventure, Fantasy",
40939,Marumaru Manul,まるまるマヌル,,19329.0,15015,winter,2020.0,Comedy,
40953,Lalalacoco,LALALACOCO,,16427.0,18780,winter,2020.0,"Comedy, Slice of Life",Kids
40956,Enen no Shouboutai: Ni no Shou,炎炎ノ消防隊 弐ノ章,7.82,951.0,251,summer,2020.0,"Action, Fantasy, Sci-Fi",Shounen
40958,Rail Romanesque,レヱル・ロマネスク,5.16,12511.0,4137,fall,2020.0,Slice of Life,
40974,Kuma Kuma Kuma Bear,くま クマ 熊 ベアー,7.23,3087.0,1442,fall,2020.0,"Adventure, Comedy, Fantasy",
40983,Hakushon Daimaou 2020,ハクション大魔王2020,5.97,9637.0,13395,spring,2020.0,"Comedy, Fantasy",
40995,Hentatsu (TV),へんたつ,5.07,12651.0,8172,winter,2020.0,"Adventure, Mystery",
41120,Fugou Keiji: Balance:Unlimited,富豪刑事 Balance:UNLIMITED,7.52,1802.0,532,spring,2020.0,Mystery,
41226,Uzaki-chan wa Asobitai!,宇崎ちゃんは遊びたい！,6.98,4299.0,473,summer,2020.0,Comedy,
41266,Bessatsu Olympia Kyklos,別冊オリンピア・キュクロス,6.97,4368.0,5135,spring,2020.0,"Comedy, Sports",Seinen
41276,Onigiri ni Naritai Cogimyun,おにぎりになりたい こぎみゅん,,17547.0,17271,winter,2020.0,Fantasy,Kids
41277,Rainbow Ruby,레인보우 루비,,18007.0,20015,spring,2017.0,Fantasy,Kids
41283,Cardfight!! Vanguard Gaiden: If,カードファイト!! ヴァンガード外伝 イフ-if-,6.47,6980.0,8996,spring,2020.0,"Action, Adventure, Comedy",
41312,Kami-tachi ni Hirowareta Otoko,神達に拾われた男,6.97,4335.0,1120,fall,2020.0,"Fantasy, Slice of Life",
41349,Ooya-san to Boku,大家さんと僕,,20130.0,16029,winter,2020.0,Slice of Life,
41353,The God of High School,THE GOD OF HIGH SCHOOL ゴッド・オブ・ハイスクール,7.07,3882.0,188,summer,2020.0,"Action, Fantasy",
41364,One Room: Third Season,One Room サードシーズン,6.43,7201.0,3797,fall,2020.0,Slice of Life,
41372,Senyoku no Sigrdrifa,戦翼のシグルドリーヴァ,6.45,7115.0,3314,fall,2020.0,Action,
41380,100-man no Inochi no Ue ni Ore wa Tatteiru,100万の命の上に俺は立っている,6.51,6730.0,831,fall,2020.0,"Action, Adventure, Drama, Fantasy",Shounen
41389,Tonikaku Kawaii,トニカクカワイイ,7.86,876.0,265,fall,2020.0,"Comedy, Romance",Shounen
41401,TV Yarou Nanaana: Kaibutsu Kraken wo Oe!,テレビ野郎 ナナーナ 怪物クラーケンを追え!,5.94,9820.0,12616,spring,2020.0,"Adventure, Comedy",
41426,Watanuki-san Chi to,四月一日さん家と,5.97,9673.0,12033,spring,2020.0,Slice of Life,
41433,Akudama Drive,アクダマドライブ,7.58,1575.0,522,fall,2020.0,"Action, Sci-Fi, Suspense",
41440,"Anoyo no Subete wa, Obake-gumi!","あの世のすべては, おばけぐみっ!",,15913.0,14042,spring,2020.0,"Comedy, Supernatural",
41470,Micchiri Wanko! Animation,みっちりわんこ！あにめ～しょん,,19500.0,14225,spring,2020.0,Comedy,Kids
41522,Washimo 8th Season,わしも-wasimo-(第8シリーズ),,14635.0,19711,spring,2020.0,"Comedy, Sci-Fi, Slice of Life",Kids
41558,Asatir: Mirai no Mukashi Banashi,アサティール 未来の昔ばなし,6.05,9263.0,9231,spring,2020.0,Adventure,
41574,Guraburu!,ぐらぶるっ！,5.78,10559.0,5594,fall,2020.0,"Adventure, Fantasy",
41619,Munou na Nana,無能なナナ,7.18,3333.0,712,fall,2020.0,"Supernatural, Suspense",Shounen
41635,Zhu Zhu Xia: Jing Su Xiao Yingxiong,猪猪侠 竞速小英雄,,15695.0,19204,fall,2019.0,Sci-Fi,Kids
41667,Monkateu,몬카트,,17110.0,18120,summer,2017.0,"Action, Adventure, Fantasy",Kids
41686,Zo Zo Zo Zombie-kun (TV),ゾゾゾ ゾンビーくん,,15725.0,15007,spring,2020.0,Comedy,Kids
41776,Oshiri Tantei 2nd Season,おしりたんてい,,17583.0,18699,winter,2019.0,"Comedy, Fantasy, Mystery",Kids
41777,Oshiri Tantei 3rd Season,おしりたんてい,,17584.0,18937,summer,2019.0,"Comedy, Fantasy, Mystery",Kids
41778,Oshiri Tantei 4th Season,おしりたんてい,,17585.0,18792,spring,2020.0,"Comedy, Fantasy, Mystery",Kids
41783,Iwa Kakeru! Sport Climbing Girls,いわかける！ -Sport Climbing Girls-,6.48,6906.0,2175,fall,2020.0,Sports,
41807,Get Up! Get Live! #Geragera,GETUP! GETLIVE! #げらげら,5.48,11685.0,13064,summer,2020.0,"Comedy, Slice of Life",
41930,Kamisama ni Natta Hi,神様になった日,6.79,5196.0,934,fall,2020.0,"Drama, Fantasy",
41951,Mukashi Keibanashi 2nd Season,むかしケイバなし(第2期),,19744.0,19075,spring,2020.0,"Comedy, Fantasy, Sports",
42144,Jingju Mao Zhi Xinnian de Maoxian,京剧猫之信念的冒险,,20916.0,20089,summer,2017.0,"Action, Adventure, Comedy, Fantasy",Kids
42145,Hulaing Babies Aratame: Staying Babies,フライングベイビーズ改め ステイングベイビーズ,5.17,12490.0,14131,summer,2020.0,"Comedy, Slice of Life",
42146,Jingju Mao Zhi Cheng Feng Polang,京剧猫之乘风破浪,,18306.0,18883,summer,2018.0,"Action, Adventure, Comedy, Fantasy",Kids
42179,Lalalacoco II,LALALACOCO II,,16432.0,19701,summer,2020.0,"Comedy, Slice of Life",Kids
42238,Ani ni Tsukeru Kusuri wa Nai! 4,兄に付ける薬はない！4,7.6,1530.0,4139,fall,2020.0,Comedy,
42260,Ninja Collection,忍者コレクション,3.79,13345.0,5276,summer,2020.0,"Horror, Supernatural",
42468,Zhandou Wang Zhi Jufeng Zhan Hun 5,战斗王之飓风战魂5,,15568.0,19264,fall,2018.0,Action,Kids
42571,Dogeza de Tanondemita,土下座で頼んでみた,5.56,11442.0,2525,fall,2020.0,"Comedy, Fantasy, Ecchi",
42657,Himitsukessha Taka no Tsume: Golden Spell,秘密結社 鷹の爪 ～ゴールデン・スペル～,6.16,8696.0,12852,fall,2020.0,Comedy,
42668,Taisou Zamurai,体操ザムライ,7.23,3112.0,2913,fall,2020.0,Sports,
42717,Kaeru no Pickles: Kimochi no Iro,かえるのピクルス -きもちのいろ-,5.36,12043.0,13733,fall,2020.0,Slice of Life,Kids
42740,Ji Jia Shou Shen: Baolie Feiche,机甲兽神之爆裂飞车,,20806.0,17750,spring,2016.0,"Action, Adventure",
42979,Zhandou Wang Zhi Jufeng Zhan Hun 5: Heti Fanwai Pian,战斗王之飓风战魂5合体番外篇,,15566.0,18572,winter,2020.0,Action,Kids
43350,Gebäude Bäude,ゲボイデ＝ボイデ,6.06,9202.0,12235,fall,2020.0,"Comedy, Sci-Fi",
